Estatus	Programa	Región	Área	Coordinación	Estado	Municipio	Localidad	Nombre	Sedes	Direcciones	Horarios	Rama Artística (DT)	Año de creación	Atención a las causas	Número promotores	Cantidad de participantes	Niñas	Niños	Mujeres Jóvenes	Hombres Jóvenes	Mujeres adultas	Hombres adultos	Personas con Discapacidad	Personas Indígenas	Personas Afromexicanas	lat	lon	Consecutivo	Municipio Concatenado	Cantidad de público participante	Número de sesiones	Proyecto PAICE	Presupuesto PAICE
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Ciudad de México	Miguel Hidalgo	Miguel Hidalgo	Semillero Creativo de Cinematografía en Chapultepec, Miguel Hidalgo, Ciudad de México	Complejo Cultural Los Pinos	Calz. del Rey S/N, Bosque de Chapultepec I Secc, Miguel Hidalgo, 11580 Ciudad de México, CDMX	"Miércoles a Viernes de 13:00 a 18:00 hrs y Sábado de 10:00 a 15:00
h."	Artes Audiovisuales	2022	No		22	6	10	1	3	1	1	0	0	0	19.4179415	-99.1863342	199	Ciudad de MéxicoMiguel Hidalgo				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Ciudad de México	Miguel Hidalgo	Miguel Hidalgo	Semillero Creativo de Circo en Chapultepec, Miguel Hidalgo, Ciudad de México	Pabellón de Cultura Comunitaria	Av Constituyentes 270, Ampliación Daniel Garza, Bosque de Chapultepec II Secc, Miguel Hidalgo, 11100 Ciudad de México, CDMX	Miércoles a viernes de 14:00 a 18:00 h, sábado y domingo de 10:00 a 14:00 h.	Artes Escénicas	2022	No		41	16	3	12	1	7	2	0	0	0	19.4092394	-99.1972827	200	Ciudad de MéxicoMiguel Hidalgo				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Ciudad de México	Miguel Hidalgo	Miguel Hidalgo	Semillero Creativo de Danza en Miguel Hidalgo, Ciudad de México	Sala de arte, cultura y ciencia Tlacopan	Avenida Marina Nacional Esq. Jardín la Cuchilla, Golfo de Aden, Miguel Hidalgo, CP. 11410, Ciudad de México	"Miércoles de 11:00 a 16:00 
Jueves de 11:00 a 17:00 
Viernes de 12:00 a 17:00
Sábados de 10:00 a 14:00"	Artes Escénicas	2022	No		17	8	4	3	1	1	0	0	0	0	19.4565206	-99.1889411	201	Ciudad de MéxicoMiguel Hidalgo				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Ciudad de México	Miguel Hidalgo	Miguel Hidalgo	Semillero Creativo de Ilustración y Escritura Creativa en Casa Marie José y Octavio Paz, Miguel Hidalgo, Ciudad de México	Casa Marie José y Octavio Paz	Felipe Carrillo Puerto 445, Tacuba, Miguel Hidalgo, 11410, Ciudad de México.	Martes a viernes de 15:00 a 18:00 y sabado de 11:00 a 15:00 h	Artes Plásticas	2023	No		14	7	4	1	0	2	0	0	0	0	19.4530219	-99.1897373	202	Ciudad de MéxicoMiguel Hidalgo				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Ciudad de México	Miguel Hidalgo	Miguel Hidalgo	Semillero Creativo de Teatro en Chapultepec, Miguel Hidalgo, Ciudad de México	Pabellón de Cultura Comunitaria	Av Constituyentes 270, Ampliación Daniel Garza, Bosque de Chapultepec II Secc, Miguel Hidalgo, 11100 Ciudad de México, CDMX	Martes a viernes de 14:00 a 18:00 h. Sábado 11:00 a 15:00 h	Artes Escénicas	2024	No		14	4	4	1	3	1	1	6	0	0	19.4092101	-99.197212	203	Ciudad de MéxicoMiguel Hidalgo				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Ciudad de México	Tláhuac	San Andrés Mixquic	Semillero Creativo de Artes Plásticas en San Andrés Mixquic, Tláhuac, Ciudad de México	Museo Andrés Quintana Roo	Av. Independencia S/N, San Andrés Mixquic, CP. 13630, Tláhuac, Ciudad de México	"Lunes a jueves de 10:00 a 12:00 h
Lunes, miércoles y viernes de 16:00 a 18:30 h"	Artes Plásticas	2025	No		30	13	7	3	0	7	0	0	0	0	19.225348	-98.9649351	204	Ciudad de MéxicoTláhuac				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Ciudad de México	Xochimilco	Xochimilco	Semillero Creativo de Dibujo, Pintura, Artes Plásticas y Teatro en Xochimilco, Ciudad de México	"Sede 1: Casa de Cultura Tulyehualco
Sede 2: Casa Hogar “Sumando por Ti” A.C"	"Sede 1: Av. Francisco I Madero 35, Santiago Tulyehualco, Xochimilco. CP. 16700, Ciudad de México
Sede 2: Nicolás Bravo 4 bis. Santa María Tepepan, Xochimilco. CP. 16020, Ciudad de México."	"Sede 1: Miércoles y viernes de 18:00 a 20:00h 

Sede 2: Martes y jueves de 18:00 a 20:00h, sábado de 11:00 a 15:00h."	Artes Plásticas	2019	No		37	29	8	0	0	0	0	0	0	0	19.2556285	-99.0170748	205	Ciudad de MéxicoXochimilco				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Chalco	Chalco de Díaz Covarrubias	Semillero Creativo de Dibujo, Pintura y Modelado en Chalco, Estado de México	"Sede 1: Biblioteca Pública Municipal Doctor. Fernando Terán 
Sede 2: Biblioteca Pública Profesor Maximiliano Rivera"	"Sede 1: Av J. M. Morelos 47, San Gregorio Cuautzingo, CP. 56640, Chalco, Estado de México

Sede 2: Calle 16 de Septiembre, San Pablo Atlazalpan, CP 56620, Chalco, Estado de México"	"Sede 1: Lunes, miércoles y viernes 13:00 a 17:00 h
Sede 2: Martes y jueves de 13:00 a 17:00 h"	Artes Plásticas	2019	No		31	18	9	2	2	0	0	1	0	0	19.2605351	-98.8575843	206	Estado de MéxicoChalco				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Chimalhuacán	Chimalhuacán	Semillero Creativo de Dibujo, Pintura, Modelado y Títeres en Chimalhuacán, Estado de México	"Sede 1: Casa de Cultura Chimalhuacán
Sede 2: Biblioteca Pública Municipal Amoxtlatiloyan"	"Sede 1:Calle Vicente Guerrero S/N, Cabecera Municipal, CP. 56330, Chimalhuacán, Estado de México
Sede 2: Av. Gregorio Melero, esquina Av. de las Torres, Saraperos, CP. 56353, Chimalhuacán, Estado de México"	"Sede 1: martes y jueves de 15:00 a 19:00 h
Sede 2: Lunes, Miércoles y viernes de 14:00 a 18:00 h"	Artes Plásticas	2019	No		55	21	30	2	1	1	0	0	0	0	19.4184802	-98.9458763	207	Estado de MéxicoChimalhuacán				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Coacalco de Berriozábal	San Francisco Coacalco	Semillero Creativo de Dibujo, Pintura y Modelado en Coacalco de Berriozábal, Estado de México	Sede 1:Centro Cultural Comunitario "Alberto Ceballos" Sede 2: Museo paleontológico comunitario de la Magdalena Huizachitla	"Sede 1: Av. Manuel Morelos 135, Unidad Morelos 1ra Sección, San Francisco Coacalco, CP. 55718, Coacalco de Berriozábal, Estado de México
Sede 2: De la Magdalena Huizachitla Mz. 024, San Francisco Coacalco, CP. 55715, Estado de  México"	" Sede 1: lunes y Martes de 15:00 a 19:00 h 
Sede 2: miércoles y jueves de 15:00 a 19:00 h"	Artes Plásticas	2019	No		66	33	33	0	0	0	0	0	0	0	19.6497111	-99.0798739	208	Estado de MéxicoCoacalco de Berriozábal				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Cocotitlán	Cocotitlán	Semillero Creativo de Dibujo, Pintura y Modelado en Cocotitlán, Estado de México	"Sede 1: Casa de Cultura Cocotli
Sede 2: Biblioteca Gabriela Mistral
Sede 3: Telebachillerato comunitario 348"	"Sede 1: Calle 13 de Septiembre S/N, Tlapipinca, CP. 56680, Cocotitlán, Estado de México
 Sede 2: Plaza Benito Juárez S/N, San Andrés Metla, CP. 56680, Cocotitlán, Estado de México
 Sede 3: Av. Tepopotla S/N, San Andrés Metla, CP. 56683, Cocotitlán, Estado de México"	"Sede 1: Lunes y miércoles de 15:00 a 19:00 h 
Sede 2: Martes y jueves de 14:30 a 18:30 h  y viernes de 14:30 a 16:30
Sede 3: Viernes de 17:00 a 19:00 h"	Artes Plásticas	2019	No		68	37	25	3	2	1	0	0	0	0	19.2361042	-98.8656211	209	Estado de MéxicoCocotitlán				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Cuautitlán Izcalli	Ejido Santa María Tianguistengo	Semillero Creativo de Dibujo y Pintura en Cuautitlán Izcalli, Estado de México	Centro de Desarrollo Comunitario Leona Vicario	Calle Leona Vicario S/N, Santa María Tianguistengo, CP. 54710, Cuautitlán Izcalli, Estado de México	lunes a jueves de 14:00 a 18:00 h y viernes de 9:00 a 13:00 h	Artes Plásticas	2019	No		87	33	31	6	0	13	4	2	0	0	19.6831552	-99.2551597	210	Estado de MéxicoCuautitlán Izcalli				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Ecatepec de Morelos	Ecatepec de Morelos	Semillero Creativo de Dibujo y Pintura en Ecatepec de Morelos, Estado de México	Sede 1: DIF Nueva Aragón Sede 2: Mercado Nueva Aragón	"Sede 1: Calle José A. Torres Mz. 007, Nueva Aragón, CP. 55260, Ecatepec de Morelos, Estado de México 
Sede 2: Calle Luis Echeverría 32, Nueva Aragon, CP. 55260, Ecatepec de Morelos, Estado de México"	"Sede 1: Lunes a viernes de 15:00 a 17:00 h
Sede 2: lunes a viernes de 17:00 a 19:00 h"	Artes Plásticas	2019	No		34	23	11	0	0	0	0	2	0	0	19.5050751	-99.0175048	211	Estado de MéxicoEcatepec de Morelos				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Ecatepec de Morelos	Ecatepec de Morelos	Semillero Creativo de Teatro y Danza en Ecatepec de Morelos, Estado de México	"Sede 1: Centro Cultural Lic. Guillermo Fragoso Martínez
Sede 2: Centro Comunitario Ecatepec, Museo Casa de Morelos"	"Sede 1: Deportivo La Rustica, Av Central S/N, C. 12 36, Rústica Xalostoc, Benito Juárez Xalostoc, CP. 55340 Ecatepec de Morelos, Estado de México
Sede 2: Antigua Carretera México-Pachuca s/n, km 23.5, Col. San Juan Acalhuacan, Ecatepec, 55000, Estado de México, México."	"Sede 1: Lunes, miércoles y viernes de 14:00 a 17:00 h
 Sede 2: Martes y jueves de 13:00 a 17:00 h"	Artes Escénicas	2019	No		32	15	8	4	1	3	1	1	0	0	19.5218557	-99.0724211	212	Estado de MéxicoEcatepec de Morelos				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Ixtapaluca	San Francisco Acuautla	Semillero Creativo de Radio en Ixtapaluca, Estado de México	"Sede 1: Su Casita
Sede 2: Parque Tikal"	"Sede 1: Calle Hermenegildo Galeana Mz. 021, Los Héroes, CP. 56585, Ixtapaluca, Estado de México
Sede 2: P.º de Los Caminos Mz. 002, Unidad San Buenaventura, CP. 56536, San Buenaventura, Estado de México"	"Sede 1: Lunes, martes y jueves de 14:00 a 18:00 h
Sede 2: Miércoles y viernes de 14:00 a 18:00 h"	Radio	2019	No		44	27	17	0	0	0	0	0	0	0	19.3244616	-98.8755173	213	Estado de MéxicoIxtapaluca				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Naucalpan de Juárez	Naucalpan de Juárez	Semillero Creativo de Fotografía en Naucalpan de Juárez, Estado de México	"Sede 1: Biblioteca Mártires de Río Blanco (anteriormente Biblioteca de Granjas)
Sede 2: Instituto Mexiquense de la Juventud"	"Sede 1: Av. de las Granjas 241-20, El Chamizal, CP. 53780, Naucalpan de Juárez, Estado de México   

Sede 2: Calle 5 de Mayo 47, Naucalpan Centro, CP. 53000 Naucalpan de Juárez, Estado de México"	"Sede 1: lunes, miércoles y viernes de 15:00 a 19:00 h (una vez cada quincena)

Sede 2: martes, jueves y viernes 14:00 a 18:00 (una vez cada quincena)"	Artes Visuales	2019	No		26	7	7	9	3	0	0	3	0	0	19.4452408	-99.24876	214	Estado de MéxicoNaucalpan de Juárez				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Nezahualcóyotl	Ciudad Nezahualcóyotl	Semillero Creativo de Grabado en Nezahualcóyotl, Estado de México	"Sede 1: Centro Pluricultural Emiliano Zapata 
Sede 2: Casa de Cultura ""Rey Neza"""	"Sede 1: Av. San Ángel Manzana 019, José Vicente Villada, CP. 57710, Nezahualcóyotl, Estado de México 
Sede 2: Matlalzihuatzin 13, Rey Neza, CP. 57940, Nezahualcóyotl, Estado de México"	"Sede 1: Miércoles y viernes de 13:00 a 17:00 h 
Sede 2: Martes y jueves de 13:00 a 17:00 h, sábado de 11:00 a 15:00 h"	Artes Plásticas	2019	No		36	21	14	1	0	0	0	0	0	0	19.3984628	-99.0118796	215	Estado de MéxicoNezahualcóyotl				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Ocoyoacac	Ocoyoacac	Semillero Creativo de Artes Visuales en Ocoyoacac, Estado de México	Delegación Municipal de Tepexoyuca	Plazuela de Tepexoyuca S/N, CP. 52755, Ocoyoacac, Estado de México	Lunes a viernes de 15:00 a 19:00 h	Artes Visuales	2023	No		57	32	24	1	0	0	0	0	2	0	19.21	-99.44	216	Estado de MéxicoOcoyoacac				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Sultepec	Sultepec de Pedro Ascencio de Alquisiras	Semillero Creativo de Teatro y Performance en Sultepec, Estado de México	Salón de usos múltiples Potzontepec	Potzontepec, Sultepec, C.P. 51636 , Estado de México	Lunes a viernes de 12:00 a 16:00 h	Artes Escénicas	2023	No		14	7	7	0	0	0	0	0	14	0	18.8584705	-99.9661165	217	Estado de MéxicoSultepec				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Tecámac	Tecámac de Felipe Villanueva	Semillero Creativo de Teatro y Creación Literaria en Tecámac, Estado de México	Casa de Cultura Héroes Tecámac	Av. Felipe Villanueva S/N esq. con Francisco Villa, Sexta Sección de Héroes Tecámac, CP. 55764, Tecámac, Estado de México	"Martes 15:00 a 17:00 h
Miércoles, jueves y viernes de 15:00 a 19:00 h
Jueves de 10:00 h. a 12:00 h

Sábados de 9:00 h. a 13:00 h"	Artes Escénicas	2019	No		29	10	10	2	6	0	1	0	1	0	19.624072	-99.0238992	218	Estado de MéxicoTecámac				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Tepotzotlán	Tepotzotlán	Semillero Creativo de Títeres en Tepotzotlán, Estado de México	Salón de usos múltiples de la Parroquia de Santa María de los Ángeles de Cañada de Cisneros	Calle S/N, Hidalgo o Hermenegildo Galeana, Cañada de Cisneros, C.P. 54650, Tepotzotlán, Estado de México	"Lunes, jueves y viernes de 15:00 a 19:00 h
Sábados de 12:00 h a 16:00 h"	Artes Escénicas	2019	No		39	13	21	3	0	2	0	0	1	0	19.6966817	-99.3366984	219	Estado de MéxicoTepotzotlán				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Tlalnepantla de Baz	Tlalnepantla	Semillero Creativo de Teatro en Tlalnepantla de Baz, Estado de México	Casa de Cultura Dr. Gustavo Baz Prada	Lerma 37, Isidro Fabela, CP. 54110 Tlalnepantla de Baz, Estado de México	"lunes y miércoles de 11:00 h a 18:00 h, 
martes de 14:00 h a 18:00 h 
viernes de 14:30 h a 18:00 h."	Artes Escénicas	2019	No		26	4	15	0	0	7	0	0	1	0	19.5773681	-99.1947943	220	Estado de MéxicoTlalnepantla de Baz				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Estado de México	Valle de Chalco Solidaridad	Xico	Semillero Creativo de Dibujo, Pintura y Muralismo en Valle de Chalco Solidaridad, Estado de México	"Sede 1: Centro de Desarrollo Comunitario Colosio
Sede 2: Centro de Desarrollo Comunitario Cerro del Marqués"	"Sede 1: Av. Tezozomoc s/n entre Av. Adolfo López Mateos y Av. Alfredo del Mazo, Col. Xico II (a un costado de la Catedral de Juan Diego, Valle de Chalco Solidaridad, CP. 56610, Estado de México
Sede 2: Calle Duque de Lerma s/n entre Paso de Cortes y Conde de Valladolid, Col. Cerro del Marqués (atrás de la ex hacienda de Xico, en la Delegación) Valle de Chalco Solidaridad, CP. 56614, Estado de México."""	"Sede 1: Lunes, martes y jueves de 14:00 a 17:00 
Sede 2: Miércoles y viernes de 14:00 a 17:00 h"	Artes Plásticas	2019	No		50	24	24	1	1	0	0	0	0	0	19.2769983	-98.9406125	221	Estado de MéxicoValle de Chalco Solidaridad				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	Acapulco de Juárez	Acapulco de Juárez	Semillero Creativo de Circo en La Quebrada, Acapulco de Juárez, Guerrero	Plazoleta de La Quebrada	Av. Adolfo López Mateos 1, Las Playas, CP. 39390, Acapulco de Juárez, Guerrero	Lunes a viernes de 16:00 a 20:00 h	Artes Escénicas	2024	Sí		17	5	10	1	1	0	0	0	0	0	16.8461302	-99.9154537	222	GuerreroAcapulco de Juárez				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	Cochoapa el Grande	Cochoapa el Grande	Semillero Creativo de Lengua Indígena y Música Tu'Un Savi en Cochoapa el Grande, Guerrero	Biblioteca pública	Calle Vicente Guerrero S/N, Centro, CP. 41660, Cochoapa el Grande, Guerrero	Lunes a viernes 15:00 a 19:00 h	Saberes tradicionales	2019	No		91	29	60	0	2	0	0	0	91	0	18.3481217	-99.559704	223	GuerreroCochoapa el Grande				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	Cuajinicuilapa	Cuajinicuilapa	Semillero Creativo de Dibujo y Pintura en Cuajinicuilapa, Guerrero	Centro Comunitario Los Redondos	Av. Cuauhtémoc 36, Abajo, CP. 41940, Cuajinicuilapa, Guerrero	Lunes a viernes de 14:00 a 18:00 h	Artes Plásticas	2022	No		38	18	18	1	0	1	0	0	0	38	16.472754	-98.4166554	224	GuerreroCuajinicuilapa				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	Iguala de la independencia	Iguala de la independencia	Semillero Creativo de Dibujo y Pintura en Iguala de la Independencia, Guerrero	Museo del Ferrocarril y del Telegrafo	Av. Del Ferrocarril S/N, La Raza, CP. 40040, Iguala de la Independencia, Guerrero	Lunes a viernes de 16:00 a 19:00 h	Artes Plásticas	2019	No		31	23	8	0	0	0	0	0	0	0	18.3484141	-99.5516384	225	GuerreroIguala de la independencia				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	Iguala de la independencia	Iguala de la independencia	Semillero Creativo de Fotografía en Iguala de la Independencia, Guerrero	Miscelánea Cultural Yohuala	Calle Emiliano Zapata S/N, Colonia 24 de Febrero, CP. 40080, Iguala de la Independencia, Guerrero	Lunes a viernes 16:00h a 19:00 h	Artes Visuales	2024	No		20	11	7	1	1	0	0	0	0	0	18.3365245	-99.5297357	226	GuerreroIguala de la independencia				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	Iguala de la independencia	Tuxpan	Semillero Creativo de Grabado en Iguala de la Independencia, Guerrero	Comisaría Ejidal Tuxpan, Guerrero	Municipio Libre S/N, CP. 40101, Tuxpan, Guerrero	Lunes a viernes de 16:00 a 20:00 h	Artes Plásticas	2019	No		30	15	13	0	0	1	1	0	0	0	18.3495097	-99.478939	227	GuerreroIguala de la independencia				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	José Joaquín de Herrera	Ayahualtempa	Semillero Creativo de Danza en José Joaquín de Herrera (Ayahualtempa), Guerrero	Cancha Ayahualtempa	Domicilio conocido S/N, Centro, José Joaquín de Herrera, CP. 41123, Ayahualtempa, Guerrero	Miércoles a viernes 14:00 a 18:00 h y Sábado y domingo 10:00 a 14:00 h	Artes Escénicas	2021	No		30	20	10	0	0	0	0	0	0	0	17.4578883	-99.0369357	228	GuerreroJosé Joaquín de Herrera				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	José Joaquín de Herrera	Ayahualtempa	Semillero Creativo de Literatura Creativa en José Joaquín de Herrera (Ayahualtempa), Guerrero	Salón de Usos Multiples de Ayahualtempa	Domicilio conocido, centro de Ayahualtempa, José Joaquín de Herrera, C.P. 41123, Guerrero.	Lunes a viernes de 13:00 a 15:00 h (infancias) Lunes a Viernes de 16:00 a 18:00 h (jóvenes)	Creación Literaria	2024	No		56	37	19	0	0	0	0	0	56	0	17.4578935	-99.0369518	229	GuerreroJosé Joaquín de Herrera				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	Ometepec	Ometepec	Semillero Creativo de Dibujo, Pintura y Modelado en Ometepec, Guerrero	Centro Cultural Ometepec	Calle Fidel Guillén Zamora S/N, Centro, CP. 41700, Ometepec, Guerrero	Lunes a viernes 14:30 a 18:30	Artes Plásticas	2019	No		26	12	13	0	1	0	0	1	0	2	16.6849255	-98.4041712	230	GuerreroOmetepec				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	Teloloapan	Teloloapan	Semillero Creativo de Artes Plásticas en Teloloapan, Guerrero	Salon de usos multiples	Calle Princesa Na 8, Mexicapan, CP. 40400 Teloloapan, Guerrero	Lunes a viernes de 16:00 a 20:00 h.	Artes Plásticas	2023	No		26	17	9	0	0	0	0	0	0	0	18.3720224	-99.8706603	231	GuerreroTeloloapan				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	Tlacoachistlahuaca	Tlacoachistlahuaca	Semillero Creativo de Lengua Indígena (Amuzgo) y Textiles en Tlacoachistlahuaca, Guerrero	Casa Azul ( ex casa de monjas)	Calle Revolución S/N, Centro, CP. 41740, Tlacoachistlahuaca, Guerrero	Lunes a Viernes de 15:00 a 19:00 h.	Artesanía	2019	No		22	16	6	0	0	0	0	0	15	0	16.8091321	-98.3009084	232	GuerreroTlacoachistlahuaca				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Guerrero	Tlapa de Comonfort	Tlapa de Comonfort	Semillero Creativo de Lengua Indígena (Tu´un Savi) y Artes Visuales en Tlapa de Comonfort, Guerrero	Comisaría Municipal Atlamajac	Domicilio conocido S/N, Atlamajac, CP. 41300, Tlapa de Comonfort, Guerrero	Lunes a viernes 14:00 a 18:00 h	Artes Plásticas	2019	No		21	9	12	0	0	0	0	0	1	0	17.5558344	-98.5497874	233	GuerreroTlapa de Comonfort				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Morelos	Cuernavaca	Cuernavaca	Semillero Creativo de Artes Plásticas en Cuernavaca, Morelos	Centro de Desarrollo Comunitario Emiliano Zapata	Calle Anenecuilco S/N, esquina con Zeferino Ortega, Emiliano Zapata, CP. 62466, Cuernavaca, Morelos	Lunes a viernes de 15:00 a 18:00 h	Artes Plásticas	2020	No		22	15	7	0	0	0	0	0	0	0	18.9114205	-99.2033534	234	MorelosCuernavaca				
Activo	Semilleros Creativos	Centro	DVEM	DGVC	Morelos	Cuernavaca	Cuernavaca	Semillero Creativo de Teatro en Casa Palmira, Cuernavaca, Morelos	"Sede 1: Casa de Cultura Lázaro Cárdenas (Casa Palmira)
Sede 2: Escuela Secundaria Técnica 1 (Internado Palmira)"	"Sede 1: Casa de Cultura Lázaro Cárdenas. Av. Palmira S/N, Palmira, CP. 62493, Cuernavaca, Morelos
Sede 2: Escuela Secundaria Técnica 1 (Internado Palmira). Av. Palmira 183, Palmira, CP. 62050, Cuernavaca, Morelos"	"Sede 1: Lunes, miércoles y viernes de 15:00 a 18:00 h
Sede 2: Martes y jueves de 15:00 a 18:00 h"	Artes Escénicas	2022	No		35	31	3	1	0	0	0	0	2	0	18.8793807	-99.2203305	235	MorelosCuernavaca				
